date,balance,Type,type,price,quantity,date,Type,Metric,Value,Type,Date,Date,Open,High,Low,Close,Adj Close,Volume,bb_upper,bb_lower,kc_upper,kc_lower,chaikin,sma_100,signal_long,signal_short,buy_signal,sell_signal,Type
2020-01-22,86360.89032072364,Performance,buy,17559.0,0.09778941737771919,2020-01-17,Trade History,,,,,2020-01-22,17570.30078125,17666.5,17558.0,17599.900390625,17599.900390625,213329700.0,,,,,360661054.6691189,,0.0,0.0,,,Data with Signals
2020-01-23,86402.89485976339,Performance,sell,17559.0,0.10964428462263143,2020-01-17,Trade History,,,,,2020-01-23,17564.80078125,17621.80078125,17540.80078125,17621.80078125,17621.80078125,330914300.0,,,,,408017275.73708653,,0.0,0.0,,,Data with Signals
2020-01-24,86438.13731178496,Performance,buy,17597.400390625,0.09781260491927164,2020-01-20,Trade History,,,,,2020-01-24,17629.400390625,17646.400390625,17514.69921875,17565.30078125,17565.30078125,193689100.0,,,,,376026515.5994861,,0.0,0.0,,,Data with Signals
2020-01-27,88164.80278568056,Performance,sell,17597.400390625,0.10745326926293021,2020-01-20,Trade History,,,,,2020-01-27,17376.80078125,17466.099609375,17360.0,17442.5,17442.5,203774000.0,,,,,364749025.77480483,,0.0,0.0,,,Data with Signals
2020-01-28,88115.14084344226,Performance,sell,17597.400390625,0.10279873287464099,2020-01-20,Trade History,,,,,2020-01-28,17475.0,17519.0,17456.099609375,17500.900390625,17500.900390625,198139800.0,,,,,353738843.35283494,,0.0,0.0,,,Data with Signals
2020-01-29,86352.83802657342,Performance,buy,17572.30078125,0.10020431677016874,2020-01-21,Trade History,,,,,2020-01-29,17547.5,17561.900390625,17496.69921875,17511.80078125,17511.80078125,169412800.0,17753.378758148654,17006.101710601346,17554.140316611843,17205.340152138157,288142500.58197856,,0.0,0.0,,,Data with Signals
2020-01-30,86336.58237543491,Performance,sell,17572.30078125,0.10488997392447295,2020-01-21,Trade History,,,,,2020-01-30,17429.599609375,17502.900390625,17395.900390625,17490.599609375,17490.599609375,191070300.0,17752.663913653956,17045.876516033542,17570.165085565477,17210.431454613095,281929877.810405,,0.0,0.0,,,Data with Signals
2020-01-31,86345.23918791038,Performance,buy,17599.900390625,0.10014074570225084,2020-01-22,Trade History,,,,,2020-01-31,17442.30078125,17450.69921875,17272.69921875,17318.5,17318.5,239157000.0,17733.377841971906,17090.402626778097,17587.701818487814,17179.218860721372,216822830.82345963,,0.0,0.0,,,Data with Signals
2020-02-03,88068.56919486521,Performance,buy,17621.80078125,0.09801596487529653,2020-01-23,Trade History,,,,,2020-02-03,17351.0,17441.599609375,17351.0,17379.80078125,17379.80078125,196331500.0,17715.489429797824,17135.721117077177,17591.349264346118,17174.87435612886,147724561.2734425,,0.0,0.0,,,Data with Signals
2020-02-04,88023.72192246454,Performance,sell,17621.80078125,0.10039963380681839,2020-01-23,Trade History,,,,,2020-02-04,17504.599609375,17548.80078125,17493.80078125,17512.69921875,17512.69921875,235045300.0,17709.482160616397,17176.188347196105,17616.04926000363,17174.857676378495,82635353.91536427,,0.0,0.0,,,Data with Signals
2020-02-05,86263.24748401524,Performance,buy,17565.30078125,0.09837906670177121,2020-01-24,Trade History,,,,,2020-02-05,17629.400390625,17674.0,17606.099609375,17651.599609375,17651.599609375,223399700.0,17716.720367052236,17217.330023572766,17650.158965896142,17189.537711663874,72677539.7100277,,0.0,0.0,,,Data with Signals
2020-02-06,86297.96559102293,Performance,sell,17565.30078125,0.10038543439569597,2020-01-24,Trade History,,,,,2020-02-06,17686.099609375,17758.5,17670.599609375,17757.5,17757.5,199327500.0,17749.610839777954,17236.62958990955,17680.74390069175,17223.26737900541,123976174.445966,,0.0,0.0,,,Data with Signals
2020-02-07,86350.87895528082,Performance,buy,17442.5,0.09911209667396871,2020-01-27,Trade History,,,,,2020-02-07,17705.400390625,17716.69921875,17633.0,17655.5,17655.5,209827800.0,17750.62652476051,17277.71390492699,17702.05400538777,17240.71810481442,102822658.56853676,,0.0,0.0,,,Data with Signals
2020-02-10,88178.00625905977,Performance,sell,17442.5,0.10031453676482331,2020-01-27,Trade History,,,,,2020-02-10,17646.599609375,17743.599609375,17646.599609375,17740.599609375,17740.599609375,210735600.0,17769.806634455043,17303.253717107455,17724.20120576751,17269.84967667733,147726108.46390152,,0.0,0.0,,,Data with Signals
2020-02-11,88169.79247698256,Performance,sell,17442.5,0.09778941737771919,2020-01-27,Trade History,,,,,2020-02-11,17783.599609375,17822.19921875,17769.30078125,17777.099609375,17777.099609375,199302100.0,17797.425779334495,17318.054494103002,17744.781931706315,17302.616411339015,107950120.20653057,,0.0,0.0,,,Data with Signals
2020-02-12,86406.39662744291,Performance,buy,17500.900390625,0.10075459069855545,2020-01-28,Trade History,,,,,2020-02-12,17873.099609375,17873.099609375,17812.0,17832.900390625,17832.900390625,246203500.0,17837.05026180788,17320.20012881712,17771.459880174763,17334.833933175774,57120923.298480034,,0.0,0.0,,,Data with Signals
2020-02-13,86449.03204083351,Performance,sell,17500.900390625,0.09791691142892751,2020-01-28,Trade History,,,,,2020-02-13,17764.099609375,17829.19921875,17750.80078125,17821.19921875,17821.19921875,255696600.0,17870.508206569037,17320.382027805965,17791.834980872405,17365.516415730464,95888352.56898308,,0.0,0.0,,,Data with Signals
2020-02-14,86515.1865361659,Performance,buy,17511.80078125,0.10063515676558829,2020-01-29,Trade History,,,,,2020-02-14,17811.30078125,17848.5,17798.599609375,17848.400390625,17848.400390625,222706800.0,17905.47190290383,17314.35837053367,17806.72699906313,17402.000529410896,173608985.63328886,,0.0,0.0,,,Data with Signals
2020-02-18,88311.75712289265,Performance,buy,17490.599609375,0.09874199850791635,2020-01-30,Trade History,,,,,2020-02-18,17818.900390625,17871.30078125,17812.5,17858.30078125,17858.30078125,294361000.0,17937.572415717717,17308.34789678228,17822.838936652355,17434.257547443194,241867597.03414893,,0.0,0.0,,,Data with Signals
2020-02-19,88287.0996238492,Performance,sell,17490.599609375,0.09781260491927164,2020-01-30,Trade History,,,,,2020-02-19,17887.599609375,17933.19921875,17851.30078125,17925.400390625,17925.400390625,215953000.0,17980.489856409193,17300.740417028304,17848.206396554513,17465.433353936696,303429585.3265314,,0.0,0.0,,,Data with Signals
2020-02-20,88268.18559372792,Performance,buy,17318.5,0.09970445751703082,2020-01-31,Trade History,,,,,2020-02-20,17911.599609375,17970.5,17860.599609375,17944.099609375,17944.099609375,248798000.0,18021.719479285824,17293.930716026673,17878.272491227894,17490.0872086213,342159284.47424483,,0.0,0.0,,,Data with Signals
2020-02-21,88272.96919413346,Performance,sell,17318.5,0.10020431677016874,2020-01-31,Trade History,,,,,2020-02-21,17936.5,17949.80078125,17833.099609375,17843.5,17843.5,271260900.0,18041.150705411357,17296.66941177614,17897.189620039524,17501.51677506213,255971495.5398903,,0.0,0.0,,,Data with Signals
2020-02-24,89945.49164682273,Performance,buy,17379.80078125,0.09936274906103983,2020-02-03,Trade History,,,,,2020-02-24,17608.900390625,17608.900390625,17463.099609375,17562.69921875,17562.69921875,310120500.0,18041.167149275145,17296.392811662354,17937.79060860719,17434.88645719907,233581585.66370964,,0.0,0.0,,,Data with Signals
2020-02-25,89812.28034849347,Performance,sell,17379.80078125,0.10014074570225084,2020-02-03,Trade History,,,,,2020-02-25,17560.5,17586.80078125,17124.900390625,17177.400390625,17177.400390625,303245600.0,18075.07199356991,17235.978006430094,17953.3535193946,17322.382947882492,128633797.46135569,,0.0,0.0,,,Data with Signals
